origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code+origin,#meta+has_hrp+origin,#meta+in_gho+origin,#country+code+asylum,#meta+has_hrp+asylum,#meta+in_gho+asylum,#population_group+code,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
LBY,False,True,NGA,True,True,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
LBY,False,True,NGA,True,True,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
LBY,False,True,NGA,True,True,ASY,m,18-59,18,59,5,2023-01-01,2023-12-31
LBY,False,True,NGA,True,True,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
LBY,False,True,NGA,True,True,ASY,m,all,None,None,5,2023-01-01,2023-12-31
LBY,False,True,NGA,True,True,ASY,all,all,None,None,5,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,f,0-4,0,4,7,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,f,all,None,None,7,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,m,18-59,18,59,7,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,m,all,None,None,7,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,ASY,all,all,None,None,14,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,f,0-4,0,4,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,f,5-11,5,11,6,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,f,12-17,12,17,5,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,f,18-59,18,59,14,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,f,60+,60,None,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,f,all,None,None,25,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,m,0-4,0,4,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,m,5-11,5,11,7,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,m,12-17,12,17,7,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,m,18-59,18,59,45,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,m,60+,60,None,0,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,m,all,None,None,59,2023-01-01,2023-12-31
MLI,True,True,NGA,True,True,REF,all,all,None,None,84,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,f,12-17,12,17,5,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,f,all,None,None,5626,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,m,18-59,18,59,0,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,m,all,None,None,4241,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,ASY,all,all,None,None,9867,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,f,0-4,0,4,43,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,f,5-11,5,11,267,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,f,12-17,12,17,190,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,f,18-59,18,59,316,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,f,60+,60,None,16,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,f,all,None,None,832,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,m,0-4,0,4,35,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,m,5-11,5,11,257,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,m,12-17,12,17,134,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,m,18-59,18,59,164,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,m,60+,60,None,16,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,m,all,None,None,606,2023-01-01,2023-12-31
NER,True,True,NGA,True,True,REF,all,all,None,None,1438,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,f,18-59,18,59,5,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,f,all,None,None,14,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,m,18-59,18,59,16,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,m,all,None,None,30,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,ASY,all,all,None,None,44,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,f,18-59,18,59,21,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,f,all,None,None,21,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,m,18-59,18,59,21,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,m,all,None,None,21,2023-01-01,2023-12-31
NGA,True,True,ARG,False,True,REF,all,all,None,None,42,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,f,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,m,18-59,18,59,12,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,m,all,None,None,17,2023-01-01,2023-12-31
NGA,True,True,ARM,False,False,REF,all,all,None,None,17,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,f,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,m,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,ASY,all,all,None,None,491,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,f,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,m,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,AUS,False,False,REF,all,all,None,None,109,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,f,all,None,None,45,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,m,all,None,None,143,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,ASY,all,all,None,None,188,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,f,0-4,0,4,30,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,f,5-11,5,11,51,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,f,12-17,12,17,21,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,f,18-59,18,59,84,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,f,all,None,None,186,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,m,0-4,0,4,31,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,m,5-11,5,11,54,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,m,12-17,12,17,25,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,m,18-59,18,59,131,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,m,all,None,None,241,2023-01-01,2023-12-31
NGA,True,True,AUT,False,False,REF,all,all,None,None,427,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,f,all,None,None,144,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,m,all,None,None,281,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,ASY,all,all,None,None,425,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,f,all,None,None,27,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,m,all,None,None,47,2023-01-01,2023-12-31
NGA,True,True,BEL,False,False,REF,all,all,None,None,74,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,f,5-11,5,11,5,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,f,18-59,18,59,20,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,f,all,None,None,25,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,m,5-11,5,11,8,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,m,18-59,18,59,40,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,m,all,None,None,48,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,ASY,all,all,None,None,73,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,f,18-59,18,59,5,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,f,all,None,None,5,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,m,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,BEN,False,False,REF,all,all,None,None,5,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,f,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,m,all,None,None,8,2023-01-01,2023-12-31
NGA,True,True,BGR,False,True,ASY,all,all,None,None,8,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,f,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,m,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,ASY,all,all,None,None,876,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,f,0-4,0,4,5,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,f,5-11,5,11,13,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,f,12-17,12,17,5,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,f,18-59,18,59,85,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,f,all,None,None,108,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,m,5-11,5,11,5,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,m,18-59,18,59,109,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,m,all,None,None,114,2023-01-01,2023-12-31
NGA,True,True,BRA,False,True,REF,all,all,None,None,222,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,f,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,m,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,ASY,all,all,None,None,7320,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,f,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,m,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,m,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,CAN,False,False,REF,all,all,None,None,3601,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,f,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,m,12-17,12,17,5,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,m,18-59,18,59,6,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,m,all,None,None,11,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,ASY,all,all,None,None,11,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,f,all,None,None,13,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,m,18-59,18,59,6,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,m,all,None,None,19,2023-01-01,2023-12-31
NGA,True,True,CHE,False,False,REF,all,all,None,None,32,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,f,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,f,18-59,18,59,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,f,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,f,all,None,None,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,m,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,m,5-11,5,11,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,m,12-17,12,17,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,m,18-59,18,59,61,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,m,60+,60,None,0,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,m,all,None,None,61,2023-01-01,2023-12-31
NGA,True,True,CHN,False,False,ASY,all,all,None,None,61,2023-01-01,2023-12-31
NGA,True,True,CIV,False,False,ASY,f,0-4,0,4,0,2023-01-01,2023-12-31
NGA,True,True,CIV,False,False,ASY,f,5-11,5,11,0,2023-01-01,2023-12-31
